#parent	child
00052 Galactose metabolism	K18124
00052 Galactose metabolism	K18125
00052 Galactose metabolism	K05308
00052 Galactose metabolism	K18126
00052 Galactose metabolism	K18127
00052 Galactose metabolism	K12308
00052 Galactose metabolism	K00704
00052 Galactose metabolism	K18819
00052 Galactose metabolism	K06617
00052 Galactose metabolism	K00094
00052 Galactose metabolism	K21620
00052 Galactose metabolism	K21621
00052 Galactose metabolism	K21622
00052 Galactose metabolism	K00917
00052 Galactose metabolism	K08302
00052 Galactose metabolism	K16371
00052 Galactose metabolism	K00035
00052 Galactose metabolism	K22215
00052 Galactose metabolism	K04618
00052 Galactose metabolism	K01684
00052 Galactose metabolism	K00883
00052 Galactose metabolism	K01631
00052 Galactose metabolism	K01819
00052 Galactose metabolism	K01220
00052 Galactose metabolism	K06611
00052 Galactose metabolism	K02079
00052 Galactose metabolism	K02082
00930 Caprolactam degradation	K01692
00930 Caprolactam degradation	K01825
00930 Caprolactam degradation	K01782
00930 Caprolactam degradation	K07515
00930 Caprolactam degradation	K07511
00930 Caprolactam degradation	K00022
00930 Caprolactam degradation	K00496
00930 Caprolactam degradation	K14731
00930 Caprolactam degradation	K17754
00930 Caprolactam degradation	K19960
00930 Caprolactam degradation	K03379
00930 Caprolactam degradation	K19961
00930 Caprolactam degradation	K14519
00930 Caprolactam degradation	K19962
00930 Caprolactam degradation	K06446
00930 Caprolactam degradation	K19963
00930 Caprolactam degradation	K01453
00930 Caprolactam degradation	K01471
00643 Styrene degradation	K01026
00643 Styrene degradation	K20626
00643 Styrene degradation	K20627
00643 Styrene degradation	K01039
00643 Styrene degradation	K01040
00643 Styrene degradation	K01501
00643 Styrene degradation	K01426
00643 Styrene degradation	K00451
00643 Styrene degradation	K01800
00643 Styrene degradation	K16171
00643 Styrene degradation	K00146
00643 Styrene degradation	K01721
00643 Styrene degradation	K20807
00643 Styrene degradation	K10566
00643 Styrene degradation	K00446
00643 Styrene degradation	K07104
00643 Styrene degradation	K10216
00643 Styrene degradation	K14481
00643 Styrene degradation	K14482
00643 Styrene degradation	K18312
00643 Styrene degradation	K01502
00910 Nitrogen metabolism	K10944
00910 Nitrogen metabolism	K10945
00910 Nitrogen metabolism	K10946
00910 Nitrogen metabolism	K00367
00910 Nitrogen metabolism	K10534
00910 Nitrogen metabolism	K02567
00910 Nitrogen metabolism	K02568
00910 Nitrogen metabolism	K00372
00910 Nitrogen metabolism	K00360
00910 Nitrogen metabolism	K17877
00910 Nitrogen metabolism	K00362
00910 Nitrogen metabolism	K00363
00910 Nitrogen metabolism	K00366
00910 Nitrogen metabolism	K03385
00910 Nitrogen metabolism	K15876
00910 Nitrogen metabolism	K00368
00910 Nitrogen metabolism	K15864
00910 Nitrogen metabolism	K04561
00910 Nitrogen metabolism	K02305
00910 Nitrogen metabolism	K00376
00910 Nitrogen metabolism	K22896
00910 Nitrogen metabolism	K22897
00910 Nitrogen metabolism	K22898
00910 Nitrogen metabolism	K22899
00910 Nitrogen metabolism	K20932
00910 Nitrogen metabolism	K20933
00910 Nitrogen metabolism	K20934
00910 Nitrogen metabolism	K20935
00910 Nitrogen metabolism	K05601
00910 Nitrogen metabolism	K10535
00910 Nitrogen metabolism	K00459
00910 Nitrogen metabolism	K19823
00910 Nitrogen metabolism	K01725
00910 Nitrogen metabolism	K01672
00910 Nitrogen metabolism	K01673
00910 Nitrogen metabolism	K01674
00910 Nitrogen metabolism	K01743
00770 Pantothenate and CoA biosynthesis	K01652
00770 Pantothenate and CoA biosynthesis	K01653
00770 Pantothenate and CoA biosynthesis	K11258
00770 Pantothenate and CoA biosynthesis	K18933
00770 Pantothenate and CoA biosynthesis	K04765
00770 Pantothenate and CoA biosynthesis	K13799
00770 Pantothenate and CoA biosynthesis	K17722
00770 Pantothenate and CoA biosynthesis	K17723
00770 Pantothenate and CoA biosynthesis	K00053
00770 Pantothenate and CoA biosynthesis	K01687
00770 Pantothenate and CoA biosynthesis	K17839
00770 Pantothenate and CoA biosynthesis	K13367
00770 Pantothenate and CoA biosynthesis	K01579
00770 Pantothenate and CoA biosynthesis	K18966
00770 Pantothenate and CoA biosynthesis	K01918
00770 Pantothenate and CoA biosynthesis	K09722
00770 Pantothenate and CoA biosynthesis	K00606
00770 Pantothenate and CoA biosynthesis	K00077
00770 Pantothenate and CoA biosynthesis	K24263
00770 Pantothenate and CoA biosynthesis	K00867
00770 Pantothenate and CoA biosynthesis	K09680
00770 Pantothenate and CoA biosynthesis	K03525
00770 Pantothenate and CoA biosynthesis	K06982
00770 Pantothenate and CoA biosynthesis	K01922
00770 Pantothenate and CoA biosynthesis	K21977
00770 Pantothenate and CoA biosynthesis	K01598
00770 Pantothenate and CoA biosynthesis	K13038
00770 Pantothenate and CoA biosynthesis	K00954
00770 Pantothenate and CoA biosynthesis	K02201
00770 Pantothenate and CoA biosynthesis	K00859
00770 Pantothenate and CoA biosynthesis	K09735
00770 Pantothenate and CoA biosynthesis	K00997
00770 Pantothenate and CoA biosynthesis	K06133
00770 Pantothenate and CoA biosynthesis	K08682
00770 Pantothenate and CoA biosynthesis	K08069
00770 Pantothenate and CoA biosynthesis	K24264
00364 Fluorobenzoate degradation	K20806
00364 Fluorobenzoate degradation	K08686
00364 Fluorobenzoate degradation	K20808
00364 Fluorobenzoate degradation	K20809
00364 Fluorobenzoate degradation	K14417
00364 Fluorobenzoate degradation	K14418
00670 One carbon pool by folate	K00605
00670 One carbon pool by folate	K01433
00670 One carbon pool by folate	K01938
00670 One carbon pool by folate	K01491
00670 One carbon pool by folate	K01500
00670 One carbon pool by folate	K00297
00670 One carbon pool by folate	K25007
00670 One carbon pool by folate	K25008
00670 One carbon pool by folate	K00300
00670 One carbon pool by folate	K00601
00670 One carbon pool by folate	K11175
00670 One carbon pool by folate	K01492
00670 One carbon pool by folate	K13998
00670 One carbon pool by folate	K03465
00670 One carbon pool by folate	K00548
00670 One carbon pool by folate	K24042
00670 One carbon pool by folate	K00603
00670 One carbon pool by folate	K13938
00670 One carbon pool by folate	K13402
00670 One carbon pool by folate	K13403
00670 One carbon pool by folate	K00295
00670 One carbon pool by folate	K25221
00670 One carbon pool by folate	K25915
00670 One carbon pool by folate	K00289
00670 One carbon pool by folate	K25009
00670 One carbon pool by folate	K01746
00670 One carbon pool by folate	K01934
00760 Nicotinate and nicotinamide metabolism	K01799
00760 Nicotinate and nicotinamide metabolism	K00135
00760 Nicotinate and nicotinamide metabolism	K08324
00760 Nicotinate and nicotinamide metabolism	K01081
00760 Nicotinate and nicotinamide metabolism	K11751
00760 Nicotinate and nicotinamide metabolism	K03787
00760 Nicotinate and nicotinamide metabolism	K02566
00760 Nicotinate and nicotinamide metabolism	K18550
00760 Nicotinate and nicotinamide metabolism	K03783
00760 Nicotinate and nicotinamide metabolism	K03784
00760 Nicotinate and nicotinamide metabolism	K08693
00760 Nicotinate and nicotinamide metabolism	K01240
00760 Nicotinate and nicotinamide metabolism	K00278
00760 Nicotinate and nicotinamide metabolism	K06989
00760 Nicotinate and nicotinamide metabolism	K03517
00760 Nicotinate and nicotinamide metabolism	K00767
00760 Nicotinate and nicotinamide metabolism	K00763
00760 Nicotinate and nicotinamide metabolism	K10524
00760 Nicotinate and nicotinamide metabolism	K18551
00760 Nicotinate and nicotinamide metabolism	K06210
00760 Nicotinate and nicotinamide metabolism	K19785
00760 Nicotinate and nicotinamide metabolism	K00952
00760 Nicotinate and nicotinamide metabolism	K13522
00760 Nicotinate and nicotinamide metabolism	K00969
00760 Nicotinate and nicotinamide metabolism	K01916
00760 Nicotinate and nicotinamide metabolism	K01950
00760 Nicotinate and nicotinamide metabolism	K03742
00760 Nicotinate and nicotinamide metabolism	K03743
00760 Nicotinate and nicotinamide metabolism	K08281
00760 Nicotinate and nicotinamide metabolism	K12410
00760 Nicotinate and nicotinamide metabolism	K00858
00760 Nicotinate and nicotinamide metabolism	K00322
00760 Nicotinate and nicotinamide metabolism	K00323
00760 Nicotinate and nicotinamide metabolism	K00324
00760 Nicotinate and nicotinamide metabolism	K00325
00760 Nicotinate and nicotinamide metabolism	K18029
00760 Nicotinate and nicotinamide metabolism	K18030
00760 Nicotinate and nicotinamide metabolism	K20445
00760 Nicotinate and nicotinamide metabolism	K20446
00760 Nicotinate and nicotinamide metabolism	K20447
00760 Nicotinate and nicotinamide metabolism	K20448
00760 Nicotinate and nicotinamide metabolism	K14974
00760 Nicotinate and nicotinamide metabolism	K18028
00760 Nicotinate and nicotinamide metabolism	K15357
00760 Nicotinate and nicotinamide metabolism	K13995
00760 Nicotinate and nicotinamide metabolism	K20449
00760 Nicotinate and nicotinamide metabolism	K15358
00760 Nicotinate and nicotinamide metabolism	K19647
00760 Nicotinate and nicotinamide metabolism	K20450
00760 Nicotinate and nicotinamide metabolism	K20451
00760 Nicotinate and nicotinamide metabolism	K20452
00760 Nicotinate and nicotinamide metabolism	K20453
00760 Nicotinate and nicotinamide metabolism	K20454
00760 Nicotinate and nicotinamide metabolism	K19818
00760 Nicotinate and nicotinamide metabolism	K19819
00760 Nicotinate and nicotinamide metabolism	K19820
00760 Nicotinate and nicotinamide metabolism	K19826
00760 Nicotinate and nicotinamide metabolism	K19890
00760 Nicotinate and nicotinamide metabolism	K20170
00760 Nicotinate and nicotinamide metabolism	K20169
00760 Nicotinate and nicotinamide metabolism	K20158
00760 Nicotinate and nicotinamide metabolism	K19700
00760 Nicotinate and nicotinamide metabolism	K20171
00760 Nicotinate and nicotinamide metabolism	K20172
00760 Nicotinate and nicotinamide metabolism	K15359
00760 Nicotinate and nicotinamide metabolism	K18276
00760 Nicotinate and nicotinamide metabolism	K19185
00760 Nicotinate and nicotinamide metabolism	K19186
00760 Nicotinate and nicotinamide metabolism	K19187
00760 Nicotinate and nicotinamide metabolism	K19188
00760 Nicotinate and nicotinamide metabolism	K19189
00760 Nicotinate and nicotinamide metabolism	K19190
00760 Nicotinate and nicotinamide metabolism	K19191
00760 Nicotinate and nicotinamide metabolism	K20155
00830 Retinol metabolism	K13369
00830 Retinol metabolism	K00515
00830 Retinol metabolism	K11146
00830 Retinol metabolism	K11148
00830 Retinol metabolism	K11149
00830 Retinol metabolism	K11150
00830 Retinol metabolism	K11151
00830 Retinol metabolism	K11152
00830 Retinol metabolism	K11153
00830 Retinol metabolism	K11161
00830 Retinol metabolism	K11154
00830 Retinol metabolism	K15734
00830 Retinol metabolism	K11157
00830 Retinol metabolism	K11158
00830 Retinol metabolism	K00061
00830 Retinol metabolism	K07249
00830 Retinol metabolism	K09516
00730 Thiamine metabolism	K06928
00730 Thiamine metabolism	K03147
00730 Thiamine metabolism	K00877
00730 Thiamine metabolism	K00941
00730 Thiamine metabolism	K14153
00730 Thiamine metabolism	K21219
00730 Thiamine metabolism	K18278
00730 Thiamine metabolism	K03150
00730 Thiamine metabolism	K03153
00730 Thiamine metabolism	K03149
00730 Thiamine metabolism	K03146
00730 Thiamine metabolism	K22699
00730 Thiamine metabolism	K00788
00730 Thiamine metabolism	K21220
00730 Thiamine metabolism	K14154
00730 Thiamine metabolism	K00946
00730 Thiamine metabolism	K22911
00730 Thiamine metabolism	K07251
00730 Thiamine metabolism	K00949
00730 Thiamine metabolism	K05307
00730 Thiamine metabolism	K10811
00730 Thiamine metabolism	K20895
00730 Thiamine metabolism	K20896
00750 Vitamin B6 metabolism	K01733
00750 Vitamin B6 metabolism	K00275
00750 Vitamin B6 metabolism	K23998
00750 Vitamin B6 metabolism	K00868
00750 Vitamin B6 metabolism	K05275
00750 Vitamin B6 metabolism	K03472
00750 Vitamin B6 metabolism	K03473
00750 Vitamin B6 metabolism	K00097
00750 Vitamin B6 metabolism	K03474
00750 Vitamin B6 metabolism	K06215
00750 Vitamin B6 metabolism	K08681
00750 Vitamin B6 metabolism	K18607
00750 Vitamin B6 metabolism	K18608
00750 Vitamin B6 metabolism	K18609
00750 Vitamin B6 metabolism	K18610
00750 Vitamin B6 metabolism	K18611
00750 Vitamin B6 metabolism	K18612
00750 Vitamin B6 metabolism	K18613
00750 Vitamin B6 metabolism	K18071
00750 Vitamin B6 metabolism	K18614
00130 Ubiquinone and other terpenoid-quinone biosynthesis	K18284
00130 Ubiquinone and other terpenoid-quinone biosynthesis	K18240
00130 Ubiquinone and other terpenoid-quinone biosynthesis	K03181
00130 Ubiquinone and other terpenoid-quinone biosynthesis	K03182
00130 Ubiquinone and other terpenoid-quinone biosynthesis	K18800
00130 Ubiquinone and other terpenoid-quinone biosynthesis	K00568
00130 Ubiquinone and other terpenoid-quinone biosynthesis	K03185
00130 Ubiquinone and other terpenoid-quinone biosynthesis	K03183
00130 Ubiquinone and other terpenoid-quinone biosynthesis	K03184
00130 Ubiquinone and other terpenoid-quinone biosynthesis	K06126
00130 Ubiquinone and other terpenoid-quinone biosynthesis	K00591
00130 Ubiquinone and other terpenoid-quinone biosynthesis	K06127
00130 Ubiquinone and other terpenoid-quinone biosynthesis	K06134
00130 Ubiquinone and other terpenoid-quinone biosynthesis	K02551
00130 Ubiquinone and other terpenoid-quinone biosynthesis	K08680
00130 Ubiquinone and other terpenoid-quinone biosynthesis	K02549
00130 Ubiquinone and other terpenoid-quinone biosynthesis	K14759
00130 Ubiquinone and other terpenoid-quinone biosynthesis	K01911
00130 Ubiquinone and other terpenoid-quinone biosynthesis	K14760
00130 Ubiquinone and other terpenoid-quinone biosynthesis	K01661
00130 Ubiquinone and other terpenoid-quinone biosynthesis	K12073
00130 Ubiquinone and other terpenoid-quinone biosynthesis	K19222
00130 Ubiquinone and other terpenoid-quinone biosynthesis	K23094
00130 Ubiquinone and other terpenoid-quinone biosynthesis	K17872
00130 Ubiquinone and other terpenoid-quinone biosynthesis	K23095
00130 Ubiquinone and other terpenoid-quinone biosynthesis	K11782
00130 Ubiquinone and other terpenoid-quinone biosynthesis	K18285
00130 Ubiquinone and other terpenoid-quinone biosynthesis	K18286
00130 Ubiquinone and other terpenoid-quinone biosynthesis	K20810
00130 Ubiquinone and other terpenoid-quinone biosynthesis	K11783
00130 Ubiquinone and other terpenoid-quinone biosynthesis	K11784
00130 Ubiquinone and other terpenoid-quinone biosynthesis	K11785
00130 Ubiquinone and other terpenoid-quinone biosynthesis	K03809
00130 Ubiquinone and other terpenoid-quinone biosynthesis	K19267
00130 Ubiquinone and other terpenoid-quinone biosynthesis	K10106
00130 Ubiquinone and other terpenoid-quinone biosynthesis	K05357
00130 Ubiquinone and other terpenoid-quinone biosynthesis	K12502
00130 Ubiquinone and other terpenoid-quinone biosynthesis	K18534
00130 Ubiquinone and other terpenoid-quinone biosynthesis	K09834
00130 Ubiquinone and other terpenoid-quinone biosynthesis	K05928
00860 Porphyrin metabolism	K05901
00860 Porphyrin metabolism	K02492
00860 Porphyrin metabolism	K01749
00860 Porphyrin metabolism	K01719
00860 Porphyrin metabolism	K01599
00860 Porphyrin metabolism	K00228
00860 Porphyrin metabolism	K02495
00860 Porphyrin metabolism	K00230
00860 Porphyrin metabolism	K00231
00860 Porphyrin metabolism	K08973
00860 Porphyrin metabolism	K01772
00860 Porphyrin metabolism	K00435
00860 Porphyrin metabolism	K25033
00860 Porphyrin metabolism	K13542
00860 Porphyrin metabolism	K13543
00860 Porphyrin metabolism	K02496
00860 Porphyrin metabolism	K02302
00860 Porphyrin metabolism	K02303
00860 Porphyrin metabolism	K00589
00860 Porphyrin metabolism	K02304
00860 Porphyrin metabolism	K24866
00860 Porphyrin metabolism	K03794
00860 Porphyrin metabolism	K22225
00860 Porphyrin metabolism	K22226
00860 Porphyrin metabolism	K22227
00860 Porphyrin metabolism	K24867
00860 Porphyrin metabolism	K02190
00860 Porphyrin metabolism	K03795
00860 Porphyrin metabolism	K22011
00860 Porphyrin metabolism	K03394
00860 Porphyrin metabolism	K13540
00860 Porphyrin metabolism	K02229
00860 Porphyrin metabolism	K05934
00860 Porphyrin metabolism	K13541
00860 Porphyrin metabolism	K21479
00860 Porphyrin metabolism	K05936
00860 Porphyrin metabolism	K02189
00860 Porphyrin metabolism	K02228
00860 Porphyrin metabolism	K05895
00860 Porphyrin metabolism	K02188
00860 Porphyrin metabolism	K00595
00860 Porphyrin metabolism	K02191
00860 Porphyrin metabolism	K03399
00860 Porphyrin metabolism	K06042
