	parent	child
1663	root	K03210
1664	root	K22537
1665	root	K12532
1666	root	K20301
1667	root	K06555
1668	root	K10598
1669	root	K02514
1670	root	K11011
1671	root	K14252
1672	root	K07697
1673	root	K22558
1674	root	K11057
1675	root	K15959
1676	root	K10569
1677	root	K25289
1678	root	K10379
1679	root	K00062
1680	root	K07130
1681	root	K19458
1682	root	K08500
1683	root	K09313
1684	root	K06616
1685	root	K18130
1686	root	K08838
1687	root	K07964
1688	root	K17929
1689	root	K09170
1690	root	K18883
1691	root	K08050
1692	root	K22332
1693	root	K17952
1694	root	K24654
1695	root	K17598
1696	root	K13603
1697	root	K10291
1698	root	K20751
1699	root	K04921
1700	root	K22498
1701	root	K00577
1702	root	K17072
1703	root	K19055
1704	root	K19344
1705	root	K18667
1706	root	K23281
1707	root	K06812
1708	root	K16761
1709	root	K16303
1710	root	K15573
1711	root	K00227
1712	root	K19511
1713	root	K06758
1714	root	K24611
1715	root	K05629
1716	root	K19622
1717	root	K14989
1718	root	K04002
1719	root	K04888
1720	root	K22459
1721	root	K04518
1722	root	K23880
1723	root	K22714
1724	root	K21470
1725	root	K15469
1726	root	K18043
1727	root	K06810
1728	root	K07610
1729	root	K23041
1730	root	K25302
1731	root	K07436
1732	root	K25923
1733	root	K00753
1734	root	K01238
1735	root	K21370
1736	root	K13299
1737	root	K13562
1738	root	K22046
1739	root	K21894
1740	root	K01313
1741	root	K22741
1742	root	K19027
1743	root	K23833
1744	root	K04406
1745	root	K05155
1746	root	K11176
1747	root	K03102
1748	root	K18108
1749	root	K10095
1750	root	K19120
1751	root	K10258
1752	root	K17814
1753	root	K22139
1754	root	K19042
1755	root	K16885
1756	root	K01209
1757	root	K07963
1758	root	K16881
1759	root	K05391
1760	root	K16240
1761	root	K02299
1762	root	K17691
1763	root	K10976
1764	root	K18158
1765	root	K16625
1766	root	K06357
1767	root	K02757
1768	root	K20148
1769	root	K15286
1770	root	K14960
1771	root	K01357
1772	root	K17531
1773	root	K08707
1774	root	K04846
1775	root	K25267
1776	root	K20917
1777	root	K17933
1778	root	K15381
1779	root	K17193
1780	root	K18705
1781	root	K14928
1782	root	K07394
1783	root	K15006
1784	root	K07656
1785	root	K17815
1786	root	K22995
1787	root	K00717
1788	root	K16955
1789	root	K13455
1790	root	K07310
1791	root	K08264
1792	root	K12000
1793	root	K18656
1794	root	K24317
1795	root	K12682
1796	root	K20660
1797	root	K14389
1798	root	K19168
1799	root	K04818
1800	root	K21563
1801	root	K21160
1802	root	K09334
1803	root	K14364
1804	root	K11482
1805	root	K15479
1806	root	K19346
1807	root	K14152
1808	root	K23957
1809	root	K08146
1810	root	K17479
1811	root	K03617
1812	root	K11000
1813	root	K16937
1814	root	K23279
1815	root	K18758
1816	root	K22542
1817	root	K22316
1818	root	K03278
1819	root	K20417
1820	root	K21813
1821	root	K19051
1822	root	K15790
1823	root	K14232
1824	root	K25279
1825	root	K11706
1826	root	K10872
1827	root	K22948
1828	root	K15843
1829	root	K16469
1830	root	K05765
1831	root	K01035
1832	root	K22943
1833	root	K07449
1834	root	K03684
1835	root	K02851
1836	root	K24445
1837	root	K09820
1838	root	K23578
1839	root	K05919
1840	root	K16369
1841	root	K13680
1842	root	K22822
1843	root	K07967
1844	root	K05032
1845	root	K01708
1846	root	K06041
1847	root	K06881
1848	root	K18178
1849	root	K12130
1850	root	K24525
1851	root	K16106
1852	root	K08597
1853	root	K09650
1854	root	K19108
1855	root	K10140
1856	root	K16552
1857	root	K11049
1858	root	K16445
1859	root	K14903
1860	root	K17880
1861	root	K21866
1862	root	K12859
1863	root	K21707
1864	root	K06946
1865	root	K05599
1866	root	K09443
1867	root	K19026
1868	root	K17089
1869	root	K00511
1870	root	K21852
1871	root	K00086
1872	root	K00580
1873	root	K06160
1874	root	K18479
1875	root	K24834
1876	root	K15615
1877	root	K07739
1878	root	K11579
1879	root	K03116
1880	root	K20563
1881	root	K13352
1882	root	K08368
1883	root	K25719
1884	root	K07513
1885	root	K25379
1886	root	K17240
1887	root	K18663
1888	root	K15346
1889	root	K13488
1890	root	K22179
1891	root	K06709
1892	root	K03855
1893	root	K03352
1894	root	K14089
1895	root	K25685
1896	root	K14754
1897	root	K15746
1898	root	K02601
1899	root	K24973
1900	root	K02859
1901	root	K05290
1902	root	K17592
1903	root	K15565
1904	root	K08981
1905	root	K19229
1906	root	K07173
1907	root	K04417
1908	root	K17791
1909	root	K12521
1910	root	K19330
1911	root	K18764
1912	root	K18575
1913	root	K09723
1914	root	K21281
1915	root	K10703
1916	root	K21957
1917	root	K04629
1918	root	K12277
1919	root	K19779
1920	root	K02265
1921	root	K16659
1922	root	K14876
1923	root	K10638
1924	root	K06409
1925	root	K25145
1926	root	K20717
1927	root	K01589
1928	root	K06865
1929	root	K19300
1930	root	K16874
1931	root	K09923
1932	root	K09596
1933	root	K06051
1934	root	K22022
1935	root	K18354
1936	root	K14003
1937	root	K06434
1938	root	K20542
1939	root	K10554
1940	root	K08894
1941	root	K16484
1942	root	K17704
1943	root	K18833
1944	root	K22961
1945	root	K08918
1946	root	K15941
1947	root	K25887
1948	root	K09359
1949	root	K22247
1950	root	K23918
1951	root	K13480
1952	root	K08813
1953	root	K17268
1954	root	K21954
1955	root	K24436
1956	root	K13631
1957	root	K04854
1958	root	K14481
1959	root	K19023
1960	root	K06913
1961	root	K21956
1962	root	K18363
1963	root	K19531
1964	root	K06263
1965	root	K01565
1966	root	K18688
1967	root	K10132
1968	root	K13071
1969	root	K07192
1970	root	K16251
1971	root	K16123
1972	root	K08806
1973	root	K17796
1974	root	K24703
1975	root	K18290
1976	root	K09753
1977	root	K04046
1978	root	K12978
1979	root	K17593
1980	root	K01394
1981	root	K08031
1982	root	K16020
1983	root	K06368
1984	root	K02285
1985	root	K00489
1986	root	K05992
1987	root	K03782
1988	root	K07233
1989	root	K25570
1990	root	K08564
1991	root	K25177
1992	root	K18058
1993	root	K13360
1994	root	K12621
1995	root	K11256
1996	root	K22877
1997	root	K21463
1998	root	K19257
1999	root	K13633
2000	root	K18562
2001	root	K11887
2002	root	K03660
2003	root	K21445
2004	root	K10344
2005	root	K25159
2006	root	K05068
2007	root	K10653
2008	root	K08310
2009	root	K01373
2010	root	K24832
2011	root	K19871
2012	root	K22654
2013	root	K20310
2014	root	K01820
2015	root	K08512
2016	root	K02425
2017	root	K06437
2018	root	K13394
2019	root	K03247
2020	root	K07604
2021	root	K13669
2022	root	K13048
2023	root	K21780
2024	root	K20036
2025	root	K24339
2026	root	K08735
2027	root	K13836
2028	root	K21403
2029	root	K04980
2030	root	K04233
2031	root	K20159
2032	root	K09738
2033	root	K10805
2034	root	K20938
2035	root	K13726
2036	root	K23277
2037	root	K09154
2038	root	K12972
2039	root	K17237
2040	root	K10556
2041	root	K00892
2042	root	K07634
2043	root	K11585
2044	root	K18214
2045	root	K18274
2046	root	K21655
2047	root	K22652
2048	root	K02632
2049	root	K16799
2050	root	K03017
2051	root	K21049
2052	root	K03763
2053	root	K10255
2054	root	K03419
2055	root	K03010
2056	root	K20360
2057	root	K08682
2058	root	K12516
2059	root	K15647
2060	root	K22020
2061	root	K20896
2062	root	K11667
2063	root	K19631
2064	root	K11657
2065	root	K15793
2066	root	K07866
2067	root	K24496
2068	root	K05758
2069	root	K08379
2070	root	K22939
2071	root	K22414
2072	root	K10474
2073	root	K23945
2074	root	K07258
2075	root	K08609
2076	root	K09215
2077	root	K04341
2078	root	K04781
2079	root	K22722
2080	root	K04213
2081	root	K12387
2082	root	K20160
2083	root	K00902
2084	root	K15528
2085	root	K25528
2086	root	K16040
2087	root	K01607
2088	root	K24918
2089	root	K14869
2090	root	K08964
2091	root	K05824
2092	root	K24040
2093	root	K15964
2094	root	K24366
2095	root	K05116
2096	root	K11668
2097	root	K22115
2098	root	K05285
2099	root	K22697
2100	root	K20410
2101	root	K22985
2102	root	K06937
2103	root	K14848
2104	root	K13379
2105	root	K20444
2106	root	K23046
2107	root	K14270
2108	root	K19244
2109	root	K13159
2110	root	K03346
2111	root	K09857
2112	root	K21661
2113	root	K17321
2114	root	K19436
2115	root	K23866
2116	root	K12370
2117	root	K06110
2118	root	K17565
2119	root	K06775
2120	root	K24378
2121	root	K06223
2122	root	K09001
2123	root	K12743
2124	root	K06767
2125	root	K20197
2126	root	K17169
2127	root	K03539
2128	root	K05571
2129	root	K05286
2130	root	K16556
2131	root	K22272
2132	root	K07562
2133	root	K14702
2134	root	K03380
2135	root	K09360
2136	root	K00044
2137	root	K24043
2138	root	K22916
2139	root	K09399
2140	root	K03703
2141	root	K17405
2142	root	K14850
2143	root	K21289
2144	root	K00954
2145	root	K21137
2146	root	K11747
2147	root	K04469
2148	root	K14483
2149	root	K19957
2150	root	K20685
2151	root	K20635
2152	root	K05948
2153	root	K17801
2154	root	K14434
2155	root	K01011
2156	root	K06401
2157	root	K17450
2158	root	K11029
2159	root	K17868
2160	root	K21287
2161	root	K18338
2162	root	K18868
2163	root	K25294
2164	root	K10629
2165	root	K16645
2166	root	K04441
2167	root	K02539
2168	root	K19714
2169	root	K23985
2170	root	K24304
2171	root	K12484
2172	root	K10227
2173	root	K25911
2174	root	K03124
2175	root	K10146
2176	root	K20402
2177	root	K22252
2178	root	K08414
2179	root	K06087
2180	root	K24667
2181	root	K02257
2182	root	K14081
2183	root	K00683
2184	root	K11893
2185	root	K16774
2186	root	K11987
2187	root	K04526
2188	root	K14199
2189	root	K19182
2190	root	K12316
2191	root	K12100
2192	root	K05554
2193	root	K18693
2194	root	K10559
2195	root	K09620
2196	root	K08770
2197	root	K04959
2198	root	K25185
2199	root	K18261
2200	root	K07809
2201	root	K13384
2202	root	K17694
2203	root	K09078
2204	root	K24178
2205	root	K18897
2206	root	K11270
2207	root	K18124
2208	root	K15533
2209	root	K00914
2210	root	K04491
2211	root	K24678
2212	root	K14804
2213	root	K05713
2214	root	K02436
2215	root	K03020
2216	root	K06281
2217	root	K06685
2218	root	K08070
2219	root	K24742
2220	root	K24697
2221	root	K23828
2222	root	K02640
2223	root	K11343
2224	root	K10439
2225	root	K22593
2226	root	K23865
2227	root	K03499
2228	root	K00623
2229	root	K22184
2230	root	K24528
2231	root	K08438
2232	root	K14669
2233	root	K24049
2234	root	K16107
2235	root	K08814
2236	root	K23026
2237	root	K10035
2238	root	K11484
2239	root	K04847
2240	root	K17130
2241	root	K12738
2242	root	K25625
2243	root	K15074
2244	root	K17903
2245	root	K12299
2246	root	K23720
2247	root	K09879
2248	root	K00754
2249	root	K15737
2250	root	K10518
2251	root	K19441
2252	root	K18205
2253	root	K10313
2254	root	K22927
2255	root	K02846
2256	root	K11345
2257	root	K06927
2258	root	K11748
2259	root	K10238
2260	root	K24965
2261	root	K06514
2262	root	K00301
2263	root	K09008
2264	root	K17898
2265	root	K14690
2266	root	K20437
2267	root	K23946
2268	root	K04643
2269	root	K00442
2270	root	K00648
2271	root	K17242
2272	root	K05541
2273	root	K16505
2274	root	K22008
2275	root	K11331
2276	root	K06780
2277	root	K17649
2278	root	K11138
2279	root	K07387
2280	root	K09297
2281	root	K14569
2282	root	K19575
2283	root	K19867
2284	root	K20289
2285	root	K24977
2286	root	K14473
2287	root	K24567
2288	root	K11617
2289	root	K22745
2290	root	K15773
2291	root	K10434
2292	root	K10328
2293	root	K24062
2294	root	K25746
2295	root	K17962
2296	root	K17330
2297	root	K20357
2298	root	K23231
2299	root	K09784
2300	root	K10447
2301	root	K23270
2302	root	K07149
2303	root	K20206
2304	root	K01046
2305	root	K09780
2306	root	K05017
2307	root	K07502
2308	root	K09816
2309	root	K02090
2310	root	K07637
2311	root	K16403
2312	root	K03509
2313	root	K21208
2314	root	K19422
2315	root	K07881
2316	root	K17669
2317	root	K07559
2318	root	K14231
2319	root	K03871
2320	root	K06627
2321	root	K13823
2322	root	K15511
2323	root	K16601
2324	root	K07045
2325	root	K13514
2326	root	K06906
2327	root	K09034
2328	root	K17606
2329	root	K12842
2330	root	K09080
2331	root	K21184
2332	root	K15273
2333	root	K24399
2334	root	K09261
2335	root	K13007
2336	root	K09631
2337	root	K15713
2338	root	K08956
2339	root	K17361
2340	root	K07558
2341	root	K22664
2342	root	K21527
2343	root	K06361
2344	root	K25437
2345	root	K22866
2346	root	K14861
2347	root	K03216
2348	root	K02774
2349	root	K05491
2350	root	K09467
2351	root	K06196
2352	root	K06294
2353	root	K24786
2354	root	K15911
2355	root	K04789
2356	root	K21091
2357	root	K11697
2358	root	K14592
2359	root	K04985
2360	root	K23961
2361	root	K06746
2362	root	K13461
2363	root	K20470
2364	root	K03733
2365	root	K14789
2366	root	K07285
2367	root	K05251
2368	root	K15187
2369	root	K02379
2370	root	K20963
2371	root	K24092
2372	root	K11502
2373	root	K15122
2374	root	K25511
2375	root	K23511
2376	root	K11554
2377	root	K04362
2378	root	K25225
2379	root	K02143
2380	root	K10337
2381	root	K12386
2382	root	K16388
2383	root	K00521
2384	root	K03731
2385	root	K07462
2386	root	K17353
2387	root	K13251
2388	root	K18980
2389	root	K13486
2390	root	K11859
2391	root	K15804
2392	root	K20447
2393	root	K06801
2394	root	K11329
2395	root	K06792
2396	root	K03130
2397	root	K04724
2398	root	K10822
2399	root	K16747
2400	root	K12304
2401	root	K20988
2402	root	K25629
2403	root	K08822
2404	root	K23412
2405	root	K04565
2406	root	K18911
2407	root	K19749
2408	root	K23163
2409	root	K22501
2410	root	K01602
2411	root	K16884
2412	root	K08354
2413	root	K20888
2414	root	K23200
2415	root	K11229
2416	root	K12546
2417	root	K10620
2418	root	K04094
2419	root	K07059
2420	root	K09990
2421	root	K18460
2422	root	K22434
2423	root	K06000
2424	root	K18612
2425	root	K04765
2426	root	K20044
2427	root	K12562
2428	root	K04507
2429	root	K18598
2430	root	K24065
2431	root	K14674
2432	root	K21543
2433	root	K16180
2434	root	K03753
2435	root	K01273
2436	root	K20732
2437	root	K16755
2438	root	K12380
2439	root	K02953
2440	root	K08872
2441	root	K10292
2442	root	K10128
2443	root	K07467
2444	root	K05802
2445	root	K11033
2446	root	K18814
2447	root	K20976
2448	root	K24676
2449	root	K24343
2450	root	K20693
2451	root	K09189
2452	root	K04856
2453	root	K11651
2454	root	K00011
2455	root	K24698
2456	root	K17626
2457	root	K16275
2458	root	K04192
2459	root	K24110
2460	root	K04836
2461	root	K20486
2462	root	K21474
2463	root	K20955
2464	root	K12092
2465	root	K09194
2466	root	K02192
2467	root	K25714
2468	root	K12235
2469	root	K06681
2470	root	K15166
2471	root	K25718
2472	root	K18659
2473	root	K10527
2474	root	K16075
2475	root	K08456
2476	root	K20616
2477	root	K12747
2478	root	K04964
2479	root	K00234
2480	root	K10023
2481	root	K06478
2482	root	K25758
2483	root	K15852
2484	root	K04429
2485	root	K22003
2486	root	K00962
2487	root	K03097
2488	root	K02927
2489	root	K00770
2490	root	K03937
2491	root	K19299
2492	root	K19719
2493	root	K07518
2494	root	K22475
2495	root	K02930
2496	root	K11576
2497	root	K00340
2498	root	K04659
2499	root	K24003
2500	root	K10837
2501	root	K05221
2502	root	K20076
2503	root	K20241
2504	root	K04034
2505	root	K14911
2506	root	K22238
2507	root	K11281
2508	root	K10820
2509	root	K09087
2510	root	K05067
2511	root	K16262
2512	root	K07385
2513	root	K22098
2514	root	K16319
2515	root	K08569
2516	root	K06213
2517	root	K19196
2518	root	K06203
2519	root	K02576
2520	root	K08570
2521	root	K21742
2522	root	K04033
2523	root	K11286
2524	root	K20127
2525	root	K04332
2526	root	K20876
2527	root	K24925
2528	root	K13029
2529	root	K11799
2530	root	K03591
2531	root	K22330
2532	root	K08409
2533	root	K03790
2534	root	K12176
2535	root	K24004
2536	root	K08331
2537	root	K01610
2538	root	K00777
2539	root	K16125
2540	root	K08144
2541	root	K13050
2542	root	K13135
2543	root	K18406
2544	root	K24950
2545	root	K12047
2546	root	K23480
2547	root	K22407
2548	root	K18981
2549	root	K21872
2550	root	K11383
2551	root	K19348
2552	root	K02201
2553	root	K11988
2554	root	K25070
2555	root	K04718
2556	root	K15518
2557	root	K25028
2558	root	K05216
2559	root	K03963
2560	root	K10682
2561	root	K23293
2562	root	K24539
2563	root	K21785
2564	root	K20025
2565	root	K10109
2566	root	K19328
2567	root	K02553
2568	root	K23414
2569	root	K03492
2570	root	K18437
2571	root	K11773
2572	root	K00756
2573	root	K16200
2574	root	K08921
2575	root	K00739
2576	root	K00055
2577	root	K20085
2578	root	K23174
2579	root	K00035
2580	root	K06615
2581	root	K04584
2582	root	K16143
2583	root	K17364
2584	root	K19726
2585	root	K12267
2586	root	K07084
2587	root	K11483
2588	root	K22192
2589	root	K07576
2590	root	K11874
2591	root	K00955
2592	root	K21490
2593	root	K15431
2594	root	K10544
2595	root	K21146
2596	root	K07267
2597	root	K25616
2598	root	K00162
2599	root	K07374
2600	root	K21744
2601	root	K08296
2602	root	K25723
2603	root	K04922
2604	root	K21226
2605	root	K16015
2606	root	K10290
2607	root	K01259
2608	root	K12260
2609	root	K17616
2610	root	K20396
2611	root	K16260
2612	root	K24230
2613	root	K23296
2614	root	K11487
2615	root	K04485
2616	root	K14522
2617	root	K07257
2618	root	K05412
2619	root	K10956
2620	root	K19892
2621	root	K07640
2622	root	K03687
2623	root	K19645
2624	root	K19126
2625	root	K05692
2626	root	K18287
2627	root	K24551
2628	root	K07959
2629	root	K15847
2630	root	K06114
2631	root	K01283
2632	root	K19757
2633	root	K02336
2634	root	K09794
2635	root	K12982
2636	root	K14598
2637	root	K08382
2638	root	K00024
2639	root	K16499
2640	root	K10679
2641	root	K09641
2642	root	K17657
2643	root	K20836
2644	root	K01086
2645	root	K15750
2646	root	K20459
2647	root	K25444
2648	root	K09942
2649	root	K01302
2650	root	K16179
2651	root	K20030
2652	root	K16553
2653	root	K00135
2654	root	K09104
2655	root	K02981
2656	root	K08315
2657	root	K24033
2658	root	K12896
2659	root	K09508
2660	root	K09281
2661	root	K08479
2662	root	K22980
2663	root	K08381
2664	root	K04605
2665	root	K19097
2666	root	K17848
2667	root	K11424
2668	root	K16985
2669	root	K09670
2670	root	K23956
2671	root	K03013
2672	root	K23097
2673	root	K13885
2674	root	K14288
2675	root	K14645
2676	root	K24007
2677	root	K04202
2678	root	K02194
2679	root	K20813
2680	root	K01021
2681	root	K12899
2682	root	K04198
2683	root	K25051
2684	root	K04506
2685	root	K24746
2686	root	K06071
2687	root	K11520
2688	root	K20645
2689	root	K09691
2690	root	K02465
2691	root	K14559
2692	root	K13085
2693	root	K04514
2694	root	K00655
2695	root	K18349
2696	root	K00034
2697	root	K09043
2698	root	K17975
2699	root	K17122
2700	root	K18549
2701	root	K23204
2702	root	K20472
2703	root	K24349
2704	root	K15117
2705	root	K22917
2706	root	K25261
2707	root	K03859
2708	root	K06264
2709	root	K25580
2710	root	K22064
2711	root	K15791
